id,titulo,duracao,ano,artista_id,genero_id
29922,Drowning (feat. Laura V) [Avicii Remix] [Mixed],179,2021,2954,6
29923,Savage,211,2016,11288,6
29924,Amun,215,2016,11289,6
29925,Blessed (Avicii Mix) [Mixed],126,2021,11290,6
29926,Hells Bells (Mixed),75,2021,11291,6
29927,Interview A,290,2016,11283,6
29928,You and Me (feat. Chloe),181,2016,11292,6
29929,Hey Brother / Hey Brother (Syn Cole Remix) [Mixed],224,2021,394,6
29930,HOT DRUM / Renegade Master (Acapella) [Mixed],188,2016,11293,6
29931,Dancing in My Head (Avicii's Been Cursed Remix) [Mixed],131,2021,11294,6
29932,Jotaro,192,2016,11295,6
29933,Comet,138,2016,11256,6
29934,Make the Crowd Go,227,2016,11296,6
29935,The Days (with Brandon Flowers) / The Days (Henrik B Remix) / Return of the Mack (Mixed),157,2021,11297,6
29936,Constellation,262,2017,11251,6
29937,"ID2 (from Avicii, Live from Osaka, Japan, Jun 4, 2016) [Mixed]",97,2021,5591,6
29938,Before the Story,172,2016,11298,6
29939,Hindsight (Mixed),67,2021,11299,6
29940,Good Morning Qt,78,2016,11256,6
29941,Five Nights at Freddy's 4 (2016 Remastered),258,2016,4577,6
29942,Silhouettes (Syn Cole Creamfields Mix) / Silhouettes (Mixed),219,2021,394,6
29943,Bang,198,2016,11300,6
29944,Heaven / Lyon (Mixed),214,2021,11301,6
29945,Black Lamb & Grey Falcon,308,2016,11302,6
29946,Superlove (Mixed),120,2021,11303,6
29947,Sun Goes Down,203,2016,11223,6
29948,Goodbye Earth I'm Taking My Spaceship to Explore the Universe,119,2016,11256,6
29949,Lapis,56,2016,11256,6
29950,Arcade,225,2016,11304,6
29951,2016,227,2007,11305,6
29952,Dear Boy / In My Mind (Axwell Mix) [Mixed],195,2021,11306,6
29953,Everybody Dances Except Me,91,2016,11256,6
29954,Plug Me In,214,2016,11220,6
29955,Roots,189,2016,11307,6
29956,Smile,201,2006,11308,6
29957,Cinema Oui (Benzi X Skrillex X BryceM88 Edit) [feat. Gary Go] [Mixed],107,2016,3105,6
29958,I Think We Should Break Up,111,2016,11256,6
29959,Earth,233,2016,11309,6
29960,Audiotool Day 2016,240,2016,11273,6
29961,You Make Me (Mixed),108,2021,394,6
29962,Guts,219,2016,11258,6
29963,Hope There's Someone (Mixed),255,2021,394,6
29964,"ID3 (from Avicii, Live from Osaka, Japan, Jun 4, 2016) [Mixed]",135,2021,5591,6
29965,Game Over,232,2016,11310,6
29966,You Make Me (Throttle Remix) [Mixed],112,2021,394,6
29967,Freefall (feat. BullySongs) [Manse Remix],153,2016,2954,6
29968,Sunshine Blue,211,2016,11311,6
29969,Edge of Life,197,2016,11312,6
29970,Emotional (Must Die! Remix),243,2016,11313,6
29971,Battlefront,210,2016,11314,6
29972,Pain (feat. Mia Vaile),210,2016,11315,6
29973,Feels Right (feat. Yung Fusion),199,2016,11316,6
29974,Alien (Intro Mix),243,2016,11317,6
29975,Close (feat. Molly Ann) [Brooks Remix],230,2016,11318,6
29976,Mea Culpa (Fading Shades Mix),364,2001,2912,6
29977,Love U,263,2016,11319,6
29978,Mind (feat. Kai) [4B Remix] [Mixed],153,2016,11320,6
29979,Back On Top,214,2016,11127,6
29980,Lovers on the Sun (feat. Sam Martin) [Mixed],173,2021,229,6
29981,Again (feat. Betsie Larkin) [Armin van Buuren Remix],190,2016,11321,6
29982,Memories (feat. Kid Cudi),210,2009,229,6
29983,City Lights (Mixed),146,2021,394,6
29984,Snow (Radio Edit),248,2016,11322,6
29985,2016,153,2021,11323,6
29986,Good Feeling,248,2011,2471,6
29987,Identity,201,2016,11324,6
29988,128 Bpm (Mixed),98,2016,11325,6
29989,Spirit of Things,253,2016,11326,6
29990,The Switch,135,2016,11327,6
29991,High on Life,232,2016,11328,6
29992,Mega,183,2016,11329,6
29993,Destruktion,213,2015,11330,6
29994,Wifi Tears,217,2016,11331,6
29995,SKY SKY 1.3 (2016 Export Wav),164,2023,2994,6
29996,A.I.,231,2016,11332,6
29997,Hugs and Stuff,158,2016,11333,6
29998,Crystal Clouds,264,2016,11334,6
29999,Beautiful Creature,225,2016,11335,6
30000,All Night Long: Ibiza Nightclub 2016,272,2016,11336,6
30001,Something's Got a Hold On Me (Mixed),73,2021,4399,6
30002,Final Boss,222,2016,11337,6
30003,Interview C,181,2016,11283,6
30004,Wired,198,2016,11328,6
30005,Gotta Be Love (feat. Lyrica Anderson) [Giuseppe Ottaviani Remix],231,2016,2954,6
30006,666! (Mixed),77,2016,11338,6
30007,Titanium (feat. Sia),245,2011,229,6
30008,Crocodile Tears,205,2016,11339,6
30009,Magnets (Live),216,2015,4583,6
30010,Latch (Live),399,2015,4583,6
30011,2015,328,2025,11340,6
30012,2015,213,2025,11341,6
30013,2015,185,2019,11342,6
30014,2015 (Prod. Yeray Ibarria),180,2015,11343,6
30015,Hourglass (feat. LION BABE) [Live],334,2015,4583,6
30016,Jaded (Live),290,2015,4583,6
30017,"2015 (feat. Jed Lingat, Rod Mast, Perry Cowdery & Radhika Bhatt)",276,2015,11344,6
30018,2015,89,2014,11345,6
30019,Moving Mountains (feat. Brendan Reilly) [Live],395,2015,4583,6
30020,U (feat. Bo Bruce),260,2014,11346,6
30021,Ascension,338,2015,11347,6
30022,Shadow (W&W Radio Edit),202,2014,11348,6
30023,Another You (feat. Mr. Probz),192,2000,2954,6
30024,Rock the Party,235,2015,11349,6
30025,Eclipse,237,2015,11350,6
30026,Alive Again (feat. Emma Hewitt),221,2015,11351,6
30027,Hide Your Heart (feat. Eric Lumiere) [Radio Edit],217,2015,11352,6
30028,Electronic (DJ Mauro Vay & Luke Gf Remix),200,2013,11353,6
30029,Religion,336,2015,11270,6
30030,Cycles (2015 Edition),214,2015,11354,6
30031,Nocturnal (Live),426,2015,4583,6
30032,Cool Friends (Murtagh & Veschell Remix),238,2016,11355,6
30033,For the First Time (feat. Tilde) [Radio Edit],180,2015,11317,6
30034,Electronic (DJ Mauro Vay & Luke Gf Remix),200,2013,11353,6
30035,Reflex (Radio Edit),170,2015,11356,6
30036,Electronic (DJ Mauro Vay & Luke Gf Remix),200,2013,11353,6
30037,Lunar Abyss,231,2019,11357,6
30038,2015,308,2015,11358,6
30039,Mosh Pit (VIP),193,2015,11359,6
30040,Again & Again (feat. Matt Rose),225,2015,11073,6
30041,Lonely Dance,207,2018,11360,6
30042,Jumbo,204,2015,11361,6
30043,To Ravasaki,212,2015,11362,6
30044,Heroes Tonight,208,2015,11363,6
30045,Pulp Fiction (2015 Remaster),370,2015,11364,6
30046,2015,697,2012,11365,6
30047,Saltwater (feat. Moya Brennan) [Mixed],333,2015,11366,6
30048,The One (Radio Edit),148,2015,11367,6
30049,Bring You Home (feat. Chloe Langley) [Ronski Speed Radio Edit],193,2015,11368,6
30050,On & On,207,2015,11369,6
30051,La Telecabine,423,2014,11370,6
30052,Blank,302,2015,11371,6
30053,Glitch 2015,159,2015,11372,6
30054,Multiverse (Radio Edit),170,2015,11373,6
30055,Robo Kitty,250,2015,11374,6
30056,Invincible,279,2015,11375,6
30057,International Anthem (feat. Doktor),239,2015,11376,6
30058,2015,157,2015,11377,6
30059,Misty,236,2015,11378,6
30060,Venom,275,2016,11379,6
30061,Headbanga,240,2015,11374,6
30062,Pegasus (Radio Edit),164,2015,11380,6
30063,4U,244,2015,11381,6
30064,Numb the Pain (Radio Edit),264,2015,11382,6
30065,Burial (Moody Good Remix),241,2015,11383,6
30066,Onvang,214,2015,11333,6
30067,Titsepoken 2015,206,2015,11384,6
30068,The Ways,279,2015,11385,6
30069,101010 (The Perfect Ten) [Radio Edit],178,2015,11209,6
30070,Rise Up,276,2015,11386,6
30071,Atlas World (Solomun Day Mix) [Mixed],342,2015,11387,6
30072,Something We All Adore (Solomun Love Song Mix) [Mixed],339,2015,11388,6
30073,Freaks (Festival Radio Edit),203,2015,11209,6
30074,In Principio (Radio Edit),193,2015,11200,6
30075,2015,148,2022,11389,6
30076,Katana (feat. Mayor Apeshit) [Spag Heddy Remix],208,2015,11224,6
30077,Nightmare (feat. SPLITBREED),254,2015,11390,6
30078,Throw Ya Hands Up (feat. Lady Bunny & Ellis Miah 2015),234,2015,11391,6
30079,Carnation (Radio Edit),181,2015,11200,6
30080,Love Lost,295,2015,11392,6
30081,Such Fun,187,2015,11393,6
30082,King is Back (feat. Big Ali) [Snails & Ghastly VIP],185,2015,11394,6
30083,Southbound (Radio Edit),150,2015,11380,6
30084,Psycho (Loud & Domestic 2015 Remix),510,2015,11395,6
30085,Night Shine (feat. Luciana) [Bear Grillz Remix],187,2015,11396,6
30086,Waiting For Love (Avicii Intro Edit) [Mixed],255,2015,394,6
30087,Astral Projection,278,2007,11397,6
30088,Invader,281,2015,11398,6
30089,Five Fathoms (2015 Remaster),383,1999,11399,6
30090,Live Wire,252,2015,10875,6
30091,Lean On,177,2016,461,6
30092,Sarvagon 2015,279,2015,11384,6
30093,Power Now (feat. Matt Rose) [Funtcase Remix],314,2015,10833,6
30094,After Dark (feat. Laura Aqui) [Radio Edit],227,2015,11400,6
30095,Ashes (Radio Edit),232,2015,11401,6
30096,Happy Accidents,266,2015,11402,6
30097,Be a Dreamer (Radio Edit),228,2015,11403,6
30098,Love Invaders (Live),417,2015,11404,6
30099,A Spring Without You (feat. Noctilucent),198,2015,11405,6
30100,Interstellar (feat. Rise At Night),243,2015,11073,6
30101,Gamma (Mixed),326,2015,11406,6
30102,Codename X,201,2015,10875,6
30103,Stomp,258,2014,11394,6
30104,2015,436,2024,11407,6
30105,Kill Your Boss,207,2014,11408,6
30106,Walking Wounded (2015 Remaster),365,1996,11399,6
30107,What I Said,234,2015,11409,6
30108,Drop That Low,215,2014,11410,6
30109,We Won't Be Alone (feat. Laura Brehm),234,2015,11411,6
30110,Titans,250,2015,11412,6
30111,Blow (2015 Version),241,2015,11413,6
30112,Push It Up,230,2015,11069,6
30113,Tha Zitas Ti Zoi Mas Piso,215,2015,11414,6
30114,Sing,331,2015,11415,6
30115,Shadowflame,240,2015,10875,6
30116,Wrong (2015 Remaster),276,1996,11399,6
30117,Broken Arrows (Mixed),192,2015,394,6
30118,Redemption,247,2016,11379,6
30119,Skull Island,259,2015,11259,6
30120,Breathing Underwater (Ether Remix),277,2015,11416,6
30121,Marijuana,166,2015,11417,6
30122,Firefly,256,2015,11350,6
30123,No Difference (2015 Remaster),266,1999,11399,6
30124,Heartfelt (Edit),176,2015,11418,6
30125,Return of the Heroes,189,2018,11360,6
30126,Night Shine (feat. Luciana),261,2015,11396,6
30127,The Force of the Blow (Radio Edit),270,2015,11419,6
30128,Tear the Roof Out (AFK Remix),240,2015,11420,6
30129,Another Word for Love,239,2015,11421,6
30130,Anime Fight (Ryle Remix),279,2015,809,6
30131,Gotta Get Thru This 2015 (feat. Oni Sky),310,2015,11422,6
30132,Lovers on the Sun (feat. Sam Martin) [Mixed],124,2015,229,6
30133,Demons (feat. Charles),260,2014,11423,6
30134,Float Away,242,2015,10875,6
30135,Stronger (feat. Emel),320,2015,11424,6
30136,We Wave From Our Boats,230,2021,11425,6
30137,Tropic Love,299,2015,11426,6
30138,Dubuasca (2015 Version),208,2015,11427,6
30139,Love Me Again (Gemini Remix) / Snake (Avicii Remix) [Mixed],103,2015,11428,6
30140,Addicted To You (Mixed),144,2015,394,6
30141,2015,205,2022,11429,6
30142,Abstract,310,2016,11379,6
30143,Rave After Rave (Radio Edit),161,2015,11367,6
30144,Heaven (Mixed),213,2015,394,6
30145,Enter the Chamber (2015 Version),366,2015,11430,6
30146,Kick It,191,2015,11333,6
30147,2014,146,2014,11431,6
30148,2014,202,2023,11080,6
30149,2014,258,2025,11432,6
30150,Everything You Do Is a Balloon - 2014,419,1996,2036,6
30151,2014,120,2025,11433,6
30152,2014,143,2017,11434,6
30153,2014,146,2014,11435,6
30154,Electronic (Baleari),236,2014,11436,6
30155,2014,105,2023,11437,6
30156,Electronic (Urban Fitness),281,2014,11438,6
30157,Bump & Grind 2014 (Waze & Odyssey vs. R. Kelly) [Radio Edit],180,2014,11439,6
30158,2014,278,2018,11440,6
30159,2014,293,2022,11441,6
30160,2014,340,2020,11442,6
30161,Hi Scores - 2014,297,1996,2036,6
30162,Blackout (Radio Edit),175,2013,11443,6
30163,Avant de Parlel (feat. Omma),436,2014,11444,6
30164,Turquoise Hexagon Sun - 2014,309,1998,2036,6
30165,Dead Link,281,2014,11445,6
30166,Ramelia,497,2013,11446,6
30167,Nlogax - 2014,409,1996,2036,6
30168,2014,199,2017,11447,6
30169,Sleeping Sounds,312,2013,11448,6
30170,Slow2014.Wav,158,2014,11449,6
30171,Howl At the Moon,360,2014,11450,6
30172,FTW,257,2014,11451,6
30173,Don't Call Me Baby (Tommie Sunshine & Disco Fries Remix),399,1999,11452,6
30174,Tha Girise O Trohos (feat. Nikos Zoidakis),223,2014,11362,6
30175,"Best of 2014 (Album Mix, Pt. 1)",3374,2015,11453,6
30176,2014,93,2023,11454,6
30177,2014,480,2013,11455,6
30178,Bump & Grind 2014 (Waze & Odyssey vs. R. Kelly) [Extended Mix],443,2014,11439,6
30179,June 9th - 2014,318,1996,2036,6
30180,Seeya Later - 2014,252,1996,2036,6
30181,Strobe (Michael Woods 2014 Remix),431,2009,11456,6
30182,Zeit Und Raum,546,2014,11457,6
30183,2014,183,2014,11458,6
30184,Our Time,161,2025,11459,6
30185,Ocean (Water Sounds),150,2011,11460,6
30186,KHLHI,323,2015,11461,6
30187,2014,337,2016,11462,6
30188,Do You Mind (Crazy Cousinz Remix) [Mixed],156,2014,2966,6
30189,2014,288,2025,11463,6
30190,Once Again,219,2014,11226,6
30191,Surface,254,2014,11381,6
30192,Hamos Tha Gini (feat. Hristos Menidiatis),240,2014,11464,6
30193,Ijdgaf (VIP),251,2014,11465,6
30194,Speed of Light,317,2014,11466,6
30195,Hero (feat. Elizaveta),330,2014,11247,6
30196,2014,480,2014,11467,6
30197,Breakdown VIP,234,2014,11100,6
30198,2014,276,2023,11468,6
30199,New Horizons (A State of Trance 650 Anthem) [Radio Edit],207,2014,11209,6
30200,2014,56,2021,11469,6
30201,2014,93,2015,11470,6
30202,Frankfurt,167,2019,11471,6
30203,2014,248,2022,11472,6
30204,Getaway Gone Bad,164,2013,11473,6
30205,2014 Recording,242,2018,11474,6
30206,2014,291,2016,11475,6
30207,Bigfoot (Radio Edit),175,2014,11367,6
30208,Transistor,323,2014,11457,6
30209,2014 (feat. Don Billiez),202,2023,11476,6
30210,The Reason (feat. Natalie Gioia) [Radio Edit],139,2014,11477,6
30211,Champions (feat. Harry Brooks Jnr),209,2014,11478,6
30212,Here With You Now,273,2014,11479,6
30213,"Digital Love, Analog Hearts-(Un Petite Francaise Remix)",346,2014,11480,6
30214,Against the Sun (feat. Anna Yvette),212,2014,11481,6
30215,"Déconnectés (feat. Kayna Samet, Rim-K & Lartiste)",161,2014,11482,6
30216,New Game,259,2014,11483,6
30217,Forward Motion,333,2014,11480,6
30218,Flemington,240,2014,11484,6
30219,Sleeping Buddha (Song to Sleep),181,2011,11460,6
30220,Snowblind (feat. Tasha Baxter),347,2014,11485,6
30221,Agio Me Thelis I Amartolo,191,2014,11362,6
30222,NIGHTMARE (2014),357,2019,11486,6
30223,So Butterfly (2014 Version),377,2014,11413,6
30224,Retro Boogie,482,2014,11480,6
30225,Bassline Skanka 2014,216,2014,11487,6
30226,What I've Waited For (feat. D. Brown),221,2014,11488,6
30227,Out of Time (feat. SPLITBREED),228,2014,11073,6
30228,2014,224,2014,11489,6
30229,Start of the Breakdown,279,2014,11490,6
30230,High Score,280,2014,11480,6
30231,Mediterranean,312,2014,11480,6
30232,SSM2044,161,2017,11491,6
30233,"ID1 (from Avicii at Tomorrowland Belgium 2014, MainStage) [Mixed]",136,2014,5591,6
30234,Ride With Me,250,2014,11492,6
30235,2014,172,2015,11493,6
30236,2014 (slowed + reverb),126,2025,11433,6
30237,Anime Bae,230,2014,11494,6
30238,Forbidden Colours (2014 Remix),412,2014,11490,6
30239,Savage,242,2014,11495,6
30240,Matia Klista,201,2014,11496,6
30241,Asylum (Radio Edit),220,2014,11497,6
30242,Surrender,70,2019,11166,6
30243,It's Only (DJ Koze Mix),504,2012,11498,6
30244,Rainbow Road,173,2014,11499,6
30245,Black Gold,306,2014,11231,6
30246,Going Gorillas,234,2014,11500,6
30247,Don't You Worry Child (feat. John Martin) / Shadow of the Sun (Michael Brun Remix) [Mixed],138,2014,11501,6
30248,Feel,286,2014,11502,6
30249,Hercules Theme 2014,176,2014,11503,6
30250,Hemma,280,2019,11471,6
30251,Utopia / Get Up (Mixed),106,2014,11504,6
30252,Cabriole (Sourliotis & Lainas Remix) [feat. Dimitris Giotis],179,2014,11505,6
30253,The Days (feat. Vargas & Lagola) [Mixed],164,2014,394,6
30254,Eho Giorti,225,2014,11506,6
30255,Ocean Floor Kisses (2014),214,2014,11507,6
30256,Relaxing Songs,443,2013,11448,6
30257,Destroid 6 Put it Down (Crizzly Remix),182,2014,11508,6
30258,Skull 'n' Bones,233,2014,10730,6
30259,City Lights (Mixed),153,2014,394,6
30260,Supernatural,172,2017,11491,6
30261,Yia Sena,212,2014,11509,6
30262,Summer of Love (Radio Edit),258,2014,11510,6
30263,Top of the World 2,212,2014,11511,6
30264,Waves (Tomorrowland 2014 Anthem),206,2014,11304,6
30265,Small Little Green Cubes (2014 Remaster),590,2014,11132,6
30266,Free (feat. Emeli Sandé) [Ivan Gough & Jebu Remix] / Superlove (Mixed),255,2014,11512,6
30267,Get Wicked,330,2014,11386,6
30268,Orbit (feat. Richard Caddock),240,2014,11513,6
30269,Destroid 2 Wasteland,278,2013,11514,6
30270,Everchanging,302,2014,11515,6
30271,Highlights,204,2017,11491,6
30272,Sleep and Relaxing Sounds of Nature,201,2011,11460,6
30273,Digital Gangsta,197,2014,11516,6
30274,2014,227,2022,11517,6
30275,Valkyrie (feat. Laura Brehm),207,2014,11518,6
30276,Skybreaker,307,2014,11319,6
30277,Don't Call Me Baby (Motez Vicious21 Remix),295,2000,11452,6
30278,Ghost / Liar Liar (Avicii By Avicii) [Mixed],173,2014,11519,6
30279,Body Language,171,2014,11520,6
30280,Hot Pursuit,298,2014,11521,6
30281,Canvas,395,2014,11522,6
30282,Stolen Dance (Radio Lento Violento & Astro Musico 2014 Mix),236,2023,11523,6
30283,Trouble (feat. LP) / Starlight (Could You Be Mine) [Otto Knows Remix] [Mixed],160,2014,11524,6
30284,Never Give Up,322,2014,11484,6
30285,2014,197,2010,11525,6
30286,Atlantic,263,2014,11526,6
30287,X-Rated (feat. Messinian),265,2014,10875,6
30288,Prosevhi,201,2014,11527,6
30289,Running,312,2014,11528,6
30290,Interstellar,213,2014,11529,6
30291,Quicksilver,426,2014,11530,6
30292,Welcome to the Real World (feat. Diamond Eyes) [Ray Volpe Remix],250,2014,11445,6
30293,Reach,195,2014,11531,6
30294,Symphony (feat. Zara Larsson),212,2017,3061,6
30295,Lean On (feat. MØ),176,2015,11532,6
30296,Can't Get Enough,229,2006,9681,6
30297,2013,105,2016,11533,6
30298,I Need Your Love (feat. Ellie Goulding) [Remix] [Mixed],207,2025,2485,6
30299,Symphony (feat. Zara Larsson) [Alternative Version],212,2017,3061,6
30300,Señorita,294,2002,276,6
30301,Scary Monsters and Nice Sprites,243,2010,10713,6
30302,Be Right There,237,2015,11534,6
30303,Solo (feat. Demi Lovato),222,2018,3061,6
30304,Minecraft,254,2011,11535,6
30305,Crave You (Adventure Club Remix),236,2010,10721,6
30306,Everytime We Touch,197,2005,11536,6
30307,I Wanna Know (feat. Daya),206,2018,10757,6
30308,Alive,290,2012,11537,6
30309,Dancing On My Own,285,2010,11271,6
30310,Summer,233,2015,2561,6
30311,Copy of A,322,2013,1789,6
30312,I Can't Stop,303,2010,11376,6
30313,My Lovin' (You're Never Gonna Get It),281,1992,1772,6
30314,I Could Be the One (Avicii vs. Nicky Romero) [Nicktim Radio Edit],208,2012,11285,6
30315,Take Ü There (feat. Kiesza),210,2014,11538,6
30316,#SELFIE,183,2014,2473,6
30317,Hey Mr. D.J.,252,1994,11539,6
30318,Promises (Skrillex & Nero Remix),268,2011,11540,6
30319,Blah Blah Blah,183,2018,2954,6
30320,Turn On The Lights again.. (feat. Future),267,2022,10717,6
30321,Call It What You Want,240,2011,419,6
30322,The Hum,356,2015,11541,6
30323,Busy Earnin',181,2014,10947,6
30324,Kill Everybody,297,2010,10713,6
30325,Feel Good (feat. Daya) [Remix] [Mixed],140,2024,10740,6
30326,Rumble,146,2023,11542,6
30327,Save the World (Radio Mix),213,2011,2615,6
30328,All My Love (Remix) [feat. Ariana Grande & Machel Montano],229,2015,3055,6
30329,Chicken Soup,207,2017,11543,6
30330,Baby again..,319,2022,10718,6
30331,Centipede,246,2012,11544,6
30332,Jungle Bae (feat. Bunji Garlin & MX Prime),208,2015,11538,6
30333,Are You What You Want to Be?,270,2014,419,6
30334,Say My Name (feat. Zyra) [Jai Wolf Remix],293,2014,284,6
30335,Opus,543,2015,3340,6
30336,One Wine (feat. Major Lazer),229,2015,11545,6
30337,Experience (Live),418,2013,6572,6
30338,lift me from the ground (feat. Sofie Winterson),260,2018,11546,6
30339,Infinity Repeating (2013 Demo),239,2013,11547,6
30340,Scatta (feat. Foreign Beggars & Bare Noize),234,2010,10713,6
30341,2013,132,2023,11068,6
30342,This Is What It Feels Like (feat. Trevor Guthrie) [W&W Remix],376,2013,2954,6
30343,Somebody That I Used to Know (Tiësto Remix) [feat. Kimbra],273,2012,11548,6
30344,Front of the Line (feat. Machel Montano & Konshens),225,2017,3055,6
30345,Party Rock Anthem (feat. Lauren Bennett & GoonRock),262,2011,836,6
30346,F For You,269,2013,4583,6
30347,Stampede,257,2013,11549,6
30348,We Can Make the World Stop,325,2011,11550,6
30349,All My Love (feat. Ariana Grande & Machel Montano) [Remix],229,2015,3055,6
30350,This Is What It Feels Like (feat. Trevor Guthrie),203,2013,2954,6
30351,Fall Into the Sky (feat. Ellie Goulding),217,2012,11551,6
30352,Turn On The Lights again.. (feat. Future),267,2022,10717,6
30353,"Dead Souls (From ""The Crow"" Soundtrack)",293,1994,1789,6
