usuario_id,musica_id,contagem
1092,22388,18
835,3863,24
1931,12311,65
1856,49333,8
1966,32731,87
1431,14426,62
228,30819,54
943,35103,35
712,23548,2
470,10633,52
1118,40485,20
469,14478,64
1203,40190,21
304,36375,79
1206,2967,93
452,41549,23
1185,9432,97
1365,23412,91
528,48933,51
73,931,38
1817,25505,66
877,37328,59
472,41439,1
1926,2087,69
707,28695,44
303,17151,87
1276,16456,59
540,17264,2
1190,11665,33
1033,37618,63
104,7598,23
834,24477,38
640,37035,45
556,41765,13
1708,37784,41
328,140,82
1944,16904,36
767,26141,68
1028,31819,99
900,3527,73
434,49934,54
1271,30847,52
1266,38010,97
736,12983,29
165,39532,38
1179,30538,97
605,48091,87
721,46248,78
32,27769,60
708,36341,12
180,34251,79
1720,16477,31
1297,19587,4
1944,5492,86
1381,21818,88
403,3917,49
752,3671,67
1070,30215,37
334,40595,80
1586,12364,26
1700,15253,70
1966,615,86
1422,3515,60
827,19698,26
160,36739,37
739,6526,94
1739,2098,38
1783,42576,49
371,48802,63
168,46728,20
188,9307,48
114,198,61
538,20739,40
489,38227,49
1804,7714,52
1137,40586,88
1504,32087,6
1649,28163,91
163,18596,58
154,27155,92
733,7815,88
945,39127,52
602,43398,45
41,46180,36
610,39714,92
279,40160,59
1021,9618,83
1996,24511,78
620,40303,30
904,1573,29
934,48313,12
1290,33014,49
1779,42677,78
1522,24894,22
1720,48666,94
1017,33620,85
1490,42202,86
885,15414,76
1623,42654,36
1532,15990,96
246,20647,64
1506,19002,94
1233,22685,36
380,39468,76
698,49785,19
1553,35895,14
484,23501,85
1486,37040,66
162,32289,17
107,8784,59
240,196,58
1946,15020,37
1953,529,16
841,12411,81
857,34590,9
993,36143,86
1661,49064,67
602,38861,47
1759,9946,48
409,25503,80
1260,22984,70
1960,34285,52
1031,26420,72
965,12447,51
765,46032,56
987,38239,81
1746,17044,32
832,20952,27
199,14784,88
793,44561,30
1897,2366,15
1116,17861,44
357,23848,87
902,18412,45
1052,46465,95
1361,42210,74
1706,33294,62
393,45324,29
226,25447,58
1131,6332,14
1640,13869,68
1264,22537,97
1974,23879,99
767,5943,55
731,8506,91
1755,11692,37
1642,39104,25
1299,49201,66
418,49264,17
1131,26574,55
1665,9534,5
469,22641,39
1561,36429,100
232,9720,87
664,39961,56
1510,15771,10
372,24878,41
790,34740,56
728,38753,12
1587,6685,93
1067,19259,90
1084,21222,64
1916,22482,69
951,7548,75
357,12659,6
909,11258,27
1819,37231,53
1712,47322,14
729,13903,36
1126,27958,40
1095,7137,55
286,48869,1
85,8811,96
873,6393,7
1586,40183,4
960,26021,72
967,9151,45
1420,22145,90
361,8129,43
1874,44968,17
91,1152,39
762,19316,24
1020,4902,62
492,20228,64
1231,15523,45
446,50014,28
1043,41216,39
1366,42659,76
223,38569,72
942,49314,99
1639,31259,80
349,14126,44
1704,1500,6
1244,32281,4
1839,45778,15
1901,3632,31
548,32518,13
1856,1137,38
1741,30568,41
1833,40267,76
631,45479,8
1637,43156,28
725,37777,16
808,21135,9
1846,18261,39
741,22149,16
1503,35069,69
1653,16457,14
1016,24264,91
614,24676,76
336,24332,85
574,38320,94
725,13604,71
1614,25841,37
1903,48400,8
149,19683,17
234,37514,36
1392,23398,3
1492,18349,53
1990,18701,61
1278,834,73
1019,13709,34
1246,18907,6
1026,3135,51
50,33619,88
1468,39548,6
406,1696,11
589,39053,50
1182,7388,19
30,15549,50
433,24751,57
839,31244,43
1951,19284,95
394,113,19
93,20575,85
1434,40007,13
194,11717,38
1375,18709,74
356,10981,96
1412,24192,22
1034,7268,57
579,39778,40
1583,37146,26
494,9258,31
954,3586,56
1869,41032,28
1925,26444,36
903,49410,74
141,26301,41
1426,5476,90
1043,35186,9
143,43479,5
484,10442,18
1440,13215,96
1270,28221,3
175,9894,25
1113,9747,63
994,19438,35
1365,23654,67
250,25552,67
53,4727,88
1392,16015,70
1173,47154,50
1094,37767,17
730,9092,88
1930,46451,53
1951,2408,72
587,43307,84
63,15694,94
1140,27682,100
1730,26151,78
26,26459,84
443,8382,72
1403,16379,75
1566,15505,86
1963,18688,52
272,3333,47
1321,47988,39
1687,23474,44
234,40255,93
787,10624,81
1646,45164,66
1771,14358,27
119,24112,42
269,22819,51
1481,13019,47
1111,1195,27
804,41717,88
689,47533,96
218,41476,49
1696,35392,38
380,15332,56
1836,10781,63
1703,33088,1
1134,29075,85
1062,29159,89
1185,1738,11
1862,263,13
1789,29209,33
1051,28713,26
222,23967,96
297,40437,41
1133,33738,31
1292,26266,51
1977,26863,82
648,41360,38
1348,25680,41
766,14058,80
1108,27789,9
1465,25636,58
1037,46907,89
273,44128,68
1224,37200,66
164,17113,38
1216,19339,42
950,27473,42
342,21519,56
375,2929,73
1442,48649,84
1621,45247,49
1028,42251,3
736,19376,43
226,26014,40
1814,46397,35
367,44233,12
520,15223,98
1349,41777,74
228,31943,57
1357,17466,67
1946,12260,36
295,17632,28
419,37637,47
1691,8087,3
1786,38907,18
306,27524,62
1756,9453,79
1866,18746,29
412,37240,59
147,1077,75
561,23034,43
311,11268,40
895,16504,91
1099,10238,5
1317,3356,93
77,48480,83
1005,10794,88
982,39558,98
364,27620,40
1911,35122,9
257,38321,56
780,6765,10
770,4495,92
1510,28202,32
849,14280,85
350,40153,39
1766,15885,58
767,28868,30
1835,26911,77
83,46881,71
482,36650,74
1520,363,67
329,44172,56
328,26761,71
1415,43136,51
1734,24430,6
785,25637,6
379,3587,63
653,22116,75
414,23017,7
19,18020,74
873,49738,11
419,20034,16
251,49297,12
1944,49876,95
1804,48451,73
1988,49537,54
560,13051,18
1783,4722,52
1821,33425,11
1441,20385,79
1172,31517,10
473,8753,32
650,45258,60
1225,31940,54
826,41111,89
928,17351,9
1906,25341,66
1792,30626,71
639,30390,54
1150,41031,32
700,24433,67
1009,5777,9
1965,26895,28
593,10215,9
122,28390,47
1065,15688,35
1344,38381,45
147,14855,32
1180,30722,7
1391,18845,75
1297,38471,30
635,13041,31
1712,6482,95
344,13217,18
16,40699,27
880,47009,41
1762,49367,47
1347,38016,79
573,15170,43
978,9392,35
1435,12877,66
1518,44631,88
518,20989,49
1591,11792,2
1578,6243,18
897,29150,95
71,28198,89
538,15430,97
1018,9064,31
1634,13087,80
69,37825,28
1891,39102,71
41,46665,30
121,23439,26
870,29390,14
611,47292,38
1698,37589,25
108,24056,25
1717,20146,73
143,20683,75
1736,44638,94
633,9938,23
1605,47372,3
1127,11277,27
711,47365,82
1451,15415,65
289,47892,44
263,38508,49
531,22421,25
880,3009,43
201,43616,78
663,35605,49
1184,1877,63
694,34035,18
1091,16135,61
679,22371,36
1132,46438,1
37,12878,58
799,44390,82
1982,21345,31
1145,40012,58
497,35777,63
694,21767,91
414,24258,57
313,26891,7
977,7778,42
1792,48633,76
152,23044,92
876,14472,7
1994,10521,35
734,4270,12
377,1688,49
1581,14152,51
62,14802,47
652,47143,50
623,3784,82
1836,26841,27
1954,28813,23
1749,48837,63
161,3016,84
1066,46614,31
1575,30136,24
132,12363,15
601,32284,48
894,47763,32
1337,3790,60
2000,35505,85
34,31562,67
1851,45881,7
984,20730,96
1837,26719,93
1502,39179,93
585,10426,3
1100,4307,62
874,24567,34
86,12453,11
251,45060,94
1163,38635,32
1713,41222,6
952,8246,4
1717,5551,64
1941,39520,5
1146,33010,67
231,46961,100
1073,41477,30
970,45351,78
851,49010,100
555,2573,23
1354,24736,12
547,8219,2
863,36612,42
1878,34293,52
1847,23321,92
834,45244,81
1382,43242,64
528,15007,16
1876,21271,87
1088,24089,26
1477,15119,24
1186,47599,74
1336,9221,90
352,16439,79
1084,27082,98
1467,10358,91
548,36539,64
1835,493,83
897,8723,16
205,30995,73
908,10545,85
861,45983,43
1854,27284,37
984,10680,79
1069,38708,84
266,40884,85
731,35494,89
264,131,2
335,43128,32
894,47818,41
5,26394,43
869,17100,86
8,37990,10
1349,17530,85
356,47378,35
1072,24954,31
1806,12305,36
1188,18461,60
931,27404,83
1166,49418,83
1783,14908,10
1514,18217,94
1855,41532,8
1331,33720,83
313,35539,13
1132,22726,72
913,35849,40
11,20611,33
1519,45354,49
310,17087,37
1714,8231,97
73,31246,10
1695,29203,37
550,15141,73
16,21380,72
1460,17926,58
1100,8224,76
970,29922,26
195,41329,83
1794,45157,69
263,43365,83
1503,22486,76
1090,47996,51
1235,45924,80
1863,31938,33
1033,37595,33
1637,5844,7
1415,22527,92
1732,2575,29
1921,42942,36
1971,23046,60
1457,41907,85
1741,10873,78
868,24770,89
200,8237,14
691,16322,86
789,36015,79
538,2360,93
624,5599,83
321,41816,78
238,17613,72
1298,34056,95
1549,49368,10
1064,1369,79
813,12864,16
359,23517,21
683,27008,23
913,3354,60
1018,16745,18
725,1262,3
1926,1045,88
1776,32339,57
708,22641,91
1627,3246,24
1090,9111,86
662,2169,47
1301,645,53
1180,21036,46
129,25937,89
76,19165,31
1183,38129,74
620,19119,22
1757,7526,9
533,11075,62
161,39991,3
611,6052,95
374,5645,86
1500,21011,72
1922,47380,14
1732,13611,30
1802,21217,5
405,47071,20
450,37934,9
1869,25723,65
71,11036,48
301,25290,46
167,20276,95
1662,22988,46
454,6036,40
187,16823,56
624,37489,57
1281,37651,56
1825,675,93
1886,32012,13
948,6637,41
852,43226,24
897,7064,70
1257,28353,30
1683,22451,78
138,14488,50
930,4034,92
10,40154,90
1365,43978,37
1351,27544,54
822,33429,81
421,17603,89
842,1802,68
1059,12439,76
1668,48774,43
908,29627,50
1457,47697,27
436,35353,72
283,19596,98
1051,11220,68
1161,23407,26
1849,23146,55
1606,12916,54
1036,8814,6
1000,19872,48
977,16470,62
669,30338,56
118,36229,18
674,34810,15
1090,29164,80
1858,30588,34
1717,38269,76
150,43039,24
1021,35792,33
1602,2448,72
1114,8440,4
1030,6492,38
568,20327,91
1736,6556,99
1658,10370,87
376,11521,67
67,10609,90
629,23809,36
1567,43230,7
557,6319,91
299,10113,33
328,46791,96
486,21489,30
439,48366,13
70,21798,8
1288,391,6
363,34909,69
1283,29959,46
428,10626,4
589,43591,59
1322,26098,45
1222,12867,87
215,20963,50
1685,1664,3
997,9599,100
629,9390,1
1037,3812,84
1659,44906,81
495,24663,34
941,24869,67
303,22685,26
826,29449,20
48,31843,35
1037,3651,68
545,14659,100
866,30288,42
902,4076,92
842,16410,79
457,46325,52
1227,24972,97
454,23191,91
519,50024,67
668,36144,4
89,26369,16
1358,36686,65
1536,9905,22
1208,35287,67
352,33074,47
1405,29088,2
1598,19461,31
672,34157,78
728,144,22
1094,384,23
473,24496,40
1569,5919,72
1858,40447,72
457,8978,13
111,27768,35
456,43862,32
1425,29868,73
63,46212,1
291,47114,24
52,16001,74
435,44657,64
182,12068,20
256,10362,59
820,13966,68
656,1097,72
608,24830,62
1237,3913,24
495,18591,80
225,42062,95
1518,42381,68
1043,1796,88
1981,30537,67
1754,41812,5
1215,5838,33
1595,16437,63
1825,31969,18
398,21323,83
455,24331,99
1328,46867,22
323,21263,78
1898,9183,78
1880,49713,16
1048,12450,100
865,13769,83
404,9103,17
572,43098,85
888,44555,65
1901,4143,5
1053,10461,72
619,242,97
486,7501,43
1435,47654,89
1124,5165,42
823,7474,18
1838,29308,60
1849,33855,100
1116,34902,29
705,18040,53
595,6231,74
1591,1872,5
1200,22139,7
1841,45593,70
1490,42070,76
1420,20660,89
1728,2631,1
1192,18496,42
211,5210,56
927,43441,17
496,9219,100
1483,17936,11
1424,19804,83
1212,24471,79
1534,23995,86
960,16270,9
456,21568,87
1868,20857,17
1103,48558,26
1044,25187,91
1969,19847,58
836,45452,33
1074,35423,14
864,6285,85
419,4327,34
1449,27219,64
44,10434,60
204,26465,10
629,48589,8
585,17186,72
877,39775,43
798,44710,26
1540,46435,35
653,6239,26
1094,15647,69
1447,48800,92
1192,12892,62
110,8060,19
840,30490,94
1076,33319,82
868,20352,41
267,42768,3
1085,13859,99
1300,2527,31
645,33609,77
1566,25674,46
1333,45766,37
1495,47782,100
1579,46932,53
677,30868,81
567,47869,12
1258,37991,9
336,31014,97
1859,18010,59
1723,4805,21
1288,24440,100
95,47209,25
1180,2040,55
1790,19161,90
650,34564,68
1063,47158,72
1150,34744,52
212,19313,23
1562,35020,33
1921,9135,59
194,16523,11
122,43999,15
1794,20837,31
1740,35968,14
1109,30468,43
513,23305,58
1527,37789,8
1321,44696,56
1342,14261,9
343,5221,36
837,25357,91
1830,30576,89
1068,28659,74
228,39719,33
1150,8225,38
121,34945,56
180,44171,61
1650,826,94
1580,850,94
48,32483,42
216,22445,72
726,22980,74
1019,14587,23
1618,3207,8
1485,35662,22
1661,38460,55
809,29565,68
876,42107,15
1955,35896,21
991,8229,18
365,34117,5
1388,46376,72
1935,35274,13
128,27630,3
1365,9811,87
85,4885,8
1963,19144,8
442,23103,18
1610,38402,84
275,34220,49
1847,21569,94
1423,20272,38
234,21634,38
248,35623,32
1308,42160,15
748,25430,7
789,34437,62
124,28296,59
1511,26821,74
307,26099,21
1181,37446,100
1899,1102,36
1378,41981,8
1011,48410,54
423,18933,37
147,36216,13
6,22626,65
1888,26759,10
474,31250,2
925,5457,45
731,29230,50
384,49962,7
1319,1737,100
1444,9355,88
1482,47061,88
1558,43556,95
535,11384,38
429,40676,1
799,37522,96
706,41786,10
225,48817,3
332,31919,21
1192,8198,92
1630,3914,7
467,34754,50
732,27318,33
961,44640,40
1143,35176,5
312,27529,11
1234,14682,44
74,3612,2
164,41290,45
552,21668,30
1446,49167,40
1731,41626,23
1690,39796,20
252,11594,12
1590,37171,45
543,37446,2
443,48385,24
1611,3293,24
926,22697,57
732,3337,44
933,49660,53
448,12429,12
1498,12251,8
411,34331,79
1540,18879,47
232,32227,76
1987,41110,91
1787,4075,28
21,3956,83
1088,41464,68
1230,21054,81
46,48105,7
1368,204,28
1584,47762,46
43,7064,92
1071,11139,52
1221,21631,12
1544,19811,76
169,16011,9
1909,46262,48
552,16980,67
150,39161,29
617,18893,68
1556,12688,50
300,43495,64
354,20757,50
1572,40598,52
1594,27599,35
421,24227,87
1084,6282,46
343,32994,31
1623,37900,11
1737,40641,60
578,14634,94
1130,4612,31
931,47264,55
1104,36674,55
1577,19442,43
1564,32665,78
219,32449,23
372,17080,26
1164,4284,65
769,22692,77
1840,17699,70
1190,31025,23
675,20429,74
739,46927,8
611,44260,69
244,3516,28
30,18559,10
913,43474,20
270,6270,63
1384,25018,65
1633,23193,24
1385,15653,38
1192,33868,20
1069,28206,84
809,14984,58
1367,43857,6
727,22772,47
251,27049,4
553,1427,52
958,41958,28
533,21167,46
516,15076,27
628,5563,71
1049,36029,64
831,16990,8
1136,17830,92
1788,36762,84
517,18767,82
1783,23239,40
1964,1615,36
1528,18848,15
1527,15211,100
1274,29847,73
117,27245,49
580,10240,81
1572,17256,41
1844,22475,92
1997,6635,2
1554,13000,94
1020,8676,5
314,33321,10
295,5367,100
526,42655,97
552,46365,59
1106,49425,83
1383,14956,87
1712,20329,35
593,47661,44
218,20747,98
1758,4775,12
1976,4313,5
551,18726,17
154,36885,43
1182,24319,86
440,20446,70
1733,39845,40
220,15290,49
9,25026,21
317,24846,4
831,48681,42
797,36561,66
1152,26599,7
1451,2383,75
421,23392,71
550,32467,23
1594,10527,92
532,11314,5
1727,18602,34
1164,42069,72
956,5952,92
1355,16721,66
893,5784,37
307,6443,74
1058,5686,53
346,36376,8
478,28422,80
371,2897,81
1524,1646,19
1140,43371,56
1701,39877,82
33,29715,84
29,10006,32
608,32312,70
299,18924,87
732,25669,12
1077,43484,43
1526,38886,100
1355,25614,63
106,43048,54
610,7111,70
1382,26479,57
1858,12968,24
1537,14778,34
1888,28874,17
1601,43089,70
925,40879,63
1651,21037,36
1858,29653,20
1361,36040,11
1589,11446,29
247,8683,80
1578,45330,75
53,26019,20
1506,41863,17
183,10814,68
802,10127,61
1666,3236,29
158,21394,52
993,29288,14
611,19358,34
1670,4503,90
629,33300,1
1447,28188,18
1905,44906,19
1079,48858,5
703,6590,58
749,8731,77
196,40216,13
768,21804,79
262,15116,63
749,11250,52
1256,13063,94
1856,23264,64
1701,43215,55
399,9046,47
392,23835,35
204,3027,63
412,30516,12
1863,37586,33
140,13509,55
625,49096,16
1896,19423,50
776,5876,100
1054,2684,27
1428,39011,68
1589,41084,24
668,2064,64
1419,41279,17
1492,31398,64
773,20447,22
705,49920,64
1193,14587,80
722,22663,50
476,1841,74
1527,44556,29
477,37298,45
509,30677,29
864,24508,70
1099,31813,43
1380,41447,33
593,3487,13
199,18302,97
1586,1301,17
1794,35173,8
559,45917,77
389,28237,5
595,16656,92
1798,14250,55
1710,49904,90
1554,8608,7
1973,39086,73
824,47853,21
880,49567,16
561,37878,18
928,48945,90
1844,1317,63
618,40860,91
80,18586,41
1860,23172,59
129,3396,48
935,3577,71
1594,18634,60
1675,14347,77
803,50030,21
1161,15513,90
172,17294,33
345,40130,88
1084,38488,7
1255,5819,22
1632,9961,25
1751,35005,3
61,5650,58
360,26175,31
1696,47029,11
1835,3564,23
432,34425,78
401,27752,34
188,23292,97
46,29306,39
1995,8259,23
182,349,69
1983,25771,33
476,46403,13
1398,17777,29
317,13691,7
157,912,93
1965,37358,69
923,31240,20
41,6016,66
1577,26413,35
1204,6337,47
580,7256,45
1568,4330,57
934,17390,93
1762,17512,61
235,8011,23
1324,39295,66
1327,12806,4
833,33273,100
924,3801,89
768,11865,44
1661,45611,19
515,17975,37
1530,40974,21
330,42507,13
1182,27813,86
1540,29952,44
721,12925,84
1215,38584,5
311,7925,11
380,49166,37
1004,16259,15
1414,4861,22
143,12849,75
213,783,36
1160,27802,84
46,4818,18
768,42546,32
969,4067,61
1270,4065,54
1907,31800,20
36,26408,65
1216,4987,96
816,10439,43
558,476,62
1717,28576,76
381,46374,40
1650,44825,39
1756,31448,66
327,29528,18
1620,5999,86
1844,16293,33
1919,24001,24
1770,10918,28
1177,17106,31
992,43201,7
1300,17588,10
1120,28779,74
1125,34064,3
865,19563,20
1497,46573,93
892,19309,70
819,33369,16
960,43241,19
1304,46672,54
65,26888,17
1627,21281,3
429,747,90
1624,18982,87
1213,26574,61
603,31301,23
1098,39469,33
249,23652,84
1493,10216,11
668,11762,2
1637,26802,52
1276,15377,75
1436,35919,53
203,4204,80
1296,11044,14
604,12040,82
1221,33021,68
583,15835,82
1420,22069,69
1634,15889,34
248,48698,68
952,6030,92
1298,16800,35
304,31690,95
966,30947,41
90,10749,97
1470,10686,48
527,34536,80
1702,11513,25
1585,11142,38
95,4865,51
692,26605,66
317,41284,46
1525,33119,4
942,10148,68
346,8528,26
1938,9790,29
1685,5381,63
876,6421,60
1623,29085,62
1177,6524,85
388,49484,35
75,45154,98
1163,38371,68
522,1602,14
48,23454,2
1868,12173,87
50,22761,52
1193,36038,42
1173,1810,2
494,27775,32
60,36477,90
955,4068,41
1882,6344,73
1341,49788,88
172,27710,43
1051,28337,44
480,41754,85
1502,40574,16
254,3260,93
26,5108,58
808,29480,11
53,3068,22
1069,36693,74
1442,49209,52
1387,4434,96
409,16798,69
1425,34847,85
1686,27974,43
307,39368,77
353,14811,92
1134,25146,88
1701,8211,12
1246,45493,8
1127,5136,100
1549,11981,42
1819,34454,79
353,31566,3
1138,45250,60
1590,6875,54
1336,30140,33
409,8247,78
363,40503,83
1491,45389,30
841,39411,82
1236,44739,43
834,42975,10
1575,2239,86
1011,34670,42
1966,42707,80
560,10262,57
825,7478,41
921,11469,37
1740,13640,18
1867,31710,62
210,6241,54
601,32026,11
1018,11213,28
838,23901,61
100,4139,70
1985,47219,22
1142,47915,14
1177,24165,35
298,13153,33
604,47189,3
582,5359,40
251,33637,39
773,10481,86
1562,44769,86
94,39909,71
135,13998,31
1014,26221,100
830,43610,59
1251,41061,66
1047,22474,49
1499,47288,69
1072,5072,60
1224,2695,13
1245,22992,48
1790,20744,15
224,36499,59
1043,32147,23
117,49110,70
94,10377,61
1823,44555,27
800,26949,63
1326,37662,59
251,39494,57
1566,914,99
1145,28944,64
376,7404,37
634,48767,38
844,33359,24
1686,4058,68
1949,30551,44
47,8575,54
972,3564,31
1995,24232,57
1604,46224,88
1373,19455,26
290,48648,60
1923,33207,67
211,46829,8
1662,41022,53
1071,11767,87
99,11868,75
295,3797,19
866,28378,68
609,32959,94
59,45517,69
551,35087,2
779,2451,2
27,48394,50
515,32635,45
782,49618,37
1700,38332,87
1127,23361,71
503,10799,100
417,24681,54
1589,5532,66
1243,21202,67
701,1494,51
322,687,35
1293,34840,24
578,46347,33
1507,43119,61
1492,29921,18
1362,45014,61
1412,12758,83
1327,43888,69
1116,8877,91
138,46356,80
1446,41982,18
170,37307,14
21,14,9
1894,6911,70
1165,7731,50
1513,22110,26
1938,31806,64
370,6600,84
1225,30826,24
990,24866,80
1102,43948,55
598,40994,33
1807,11104,97
97,10204,34
1631,28965,17
1630,31563,21
311,47370,63
1565,13497,79
1680,35179,71
1450,33234,96
1025,40097,25
188,17479,89
1351,9310,18
1478,12766,91
1227,11585,44
49,2118,36
1871,44676,62
1952,15796,76
1350,25578,66
1253,38342,1
310,3201,99
344,8371,48
1576,20833,99
1700,17845,18
1492,13836,74
529,21014,31
1853,26089,57
1583,24300,30
1045,7545,85
1087,11030,94
1144,48945,17
293,7954,76
935,48329,82
857,38928,73
38,47247,77
1187,23666,100
518,7522,71
1003,37067,94
1730,22516,30
1657,49385,24
1885,40784,84
1468,2021,4
586,16251,51
236,47203,91
880,19651,93
1697,31905,98
385,2343,50
455,29732,13
1281,45540,41
669,2051,69
99,9872,68
1575,41427,32
819,11432,25
1240,36763,53
1381,13744,56
1230,49531,5
819,27283,29
283,33260,69
1004,44816,18
319,18671,88
788,4931,15
634,31001,55
369,15329,62
1891,6115,4
354,32195,75
335,32404,75
1517,18706,42
971,38688,14
887,28823,96
482,39883,83
264,38578,43
569,30866,39
260,31574,43
1058,3396,7
754,3885,37
1817,34060,47
1921,13312,41
270,41063,22
1817,21557,35
1584,18400,44
972,10931,38
520,34558,23
442,39881,44
888,7688,48
955,26184,92
1136,4266,80
1472,33347,30
924,42770,54
44,8090,9
113,14040,17
176,31202,46
1258,7778,49
290,6635,50
1798,19363,71
266,16299,18
750,3445,84
55,12578,2
1365,5723,73
1917,11029,55
1998,6632,60
143,16135,54
124,10941,90
1730,26461,100
1009,727,12
25,42411,12
1443,12203,62
1390,25759,60
1066,18465,75
910,35510,54
887,9106,9
1394,47778,32
1902,34912,77
1725,30009,16
394,35188,21
1985,19578,69
1469,16113,31
1336,35767,77
1377,19266,3
767,12466,64
670,49846,39
1959,39005,84
210,26348,81
883,6240,7
1082,24705,35
431,33555,22
533,13838,93
7,25253,63
1863,9621,34
532,25541,38
1889,12339,67
772,43343,15
1463,44404,85
1948,40149,94
1574,40852,14
1433,245,86
1876,26819,99
153,21201,30
334,23802,18
115,21060,20
1129,23931,66
1194,24096,99
1891,45527,68
746,37210,12
460,26843,54
1706,44401,7
84,33527,18
1789,10762,77
1884,15819,50
1202,33309,58
1614,556,53
1907,46011,34
847,38842,31
1211,20628,97
1017,9264,10
702,47378,71
356,2207,23
225,5840,58
730,46326,6
340,21717,88
1188,13775,18
